0.697142857;0.095634412
0.702857143;0.092746831
0.708571429;0.090200416
0.714285714;0.088291398
0.72;0.08736549
0.725714286;0.08739399
0.731428571;0.08827191
0.737142857;0.089800568
0.742857143;0.091574796
0.748571429;0.093305435
0.754285714;0.094686561
0.76;0.095309482
0.765714286;0.094982708
0.771428571;0.093648426
0.777142857;0.091542244
0.782857143;0.08938935
0.788571429;0.087628042
0.794285714;0.086647429
0.8;0.086994979
0.805714286;0.088871828
0.811428571;0.092338492
0.817142857;0.097084579
0.822857143;0.10266137
0.828571429;0.108139787
0.834285714;0.112647359
0.84;0.115422174
0.845714286;0.116048456
0.851428571;0.114595318
0.857142857;0.111609905
0.862857143;0.107983404
0.868571429;0.104665458
0.874285714;0.102071951
0.88;0.100416684
0.885714286;0.09972955
0.891428571;0.100291117
0.897142857;0.101663171
0.902857143;0.103475182
0.908571429;0.105440453
0.914285714;0.107433472
0.92;0.109384928
0.925714286;0.11124599
0.931428571;0.113110948
0.937142857;0.115190048
0.942857143;0.117646863
0.948571429;0.120232443
0.954285714;0.122674807
0.96;0.124583844
0.965714286;0.125410933
0.971428571;0.125335351
0.977142857;0.124507492
0.982857143;0.12286344
0.988571429;0.120670783
0.994285714;0.118349234
1;0.116345979
1.005714286;0.114736627
1.011428571;0.113545151
1.017142857;0.112450107
1.022857143;0.111126301
1.028571429;0.109010842
1.034285714;0.105694575
1.04;0.101094419
1.045714286;0.095625937
1.051428571;0.089620617
1.057142857;0.083596791
1.062857143;0.078040173
1.068571429;0.073251383
1.074285714;0.069512704
1.08;0.067109969
1.085714286;0.065907373
1.091428571;0.065667325
1.097142857;0.066142429
1.102857143;0.067041218
1.108571429;0.068178651
1.114285714;0.069495139
1.12;0.070679762
1.125714286;0.071620196
1.131428571;0.072264609
1.137142857;0.072733308
1.142857143;0.073090013
1.148571429;0.073512649
1.154285714;0.073994712
1.16;0.074354173
1.165714286;0.074390484
1.171428571;0.073735232
1.177142857;0.072238903
1.182857143;0.069965107
1.188571429;0.066963866
1.194285714;0.063449803
1.2;0.059646699
1.205714286;0.05596883
1.211428571;0.052564068
1.217142857;0.049851722
1.222857143;0.048036306
1.228571429;0.047098714
1.234285714;0.046842833
1.24;0.04699093
1.245714286;0.047270699
1.251428571;0.047329506
1.257142857;0.047012834
1.262857143;0.046179221
1.268571429;0.044870015
1.274285714;0.043263606
1.28;0.041527805
1.285714286;0.039843253
1.291428571;0.038404852
1.297142857;0.037391719
1.302857143;0.036768465
1.308571429;0.036600451
1.314285714;0.036876532
1.32;0.037502651
1.325714286;0.038453487
1.331428571;0.039732361
1.337142857;0.041303623
1.342857143;0.04298434
1.348571429;0.044586903
1.354285714;0.045830531
1.36;0.046522035
1.365714286;0.046575548
1.371428571;0.045891215
1.377142857;0.044592356
1.382857143;0.042874126
1.388571429;0.040849076
1.394285714;0.038766864
1.4;0.036871159
1.405714286;0.035289256
1.411428571;0.034179641
1.417142857;0.033620128
1.422857143;0.033491998
1.428571429;0.033638094
1.434285714;0.033849596
1.44;0.033982271
1.445714286;0.033911738
1.451428571;0.033538746
1.457142857;0.032830532
1.462857143;0.031874202
1.468571429;0.030737807
1.474285714;0.029546688
1.48;0.028367291
1.485714286;0.027422989
1.491428571;0.026740112
1.497142857;0.026360188
1.502857143;0.026334223
1.508571429;0.026532838
1.514285714;0.02690744
1.52;0.027419096
1.525714286;0.02799888
1.531428571;0.028558423
1.537142857;0.029024435
1.542857143;0.029286411
1.548571429;0.029251904
1.554285714;0.028967132
1.56;0.028382329
1.565714286;0.027616311
1.571428571;0.026841537
1.577142857;0.026188067
1.582857143;0.025732751
1.588571429;0.025509753
1.594285714;0.025485657
1.6;0.025539717
1.605714286;0.02561272
1.611428571;0.025564929
1.617142857;0.02533114
1.622857143;0.02490022
1.628571429;0.024314342
1.634285714;0.023623676
1.64;0.022889669
1.645714286;0.022169975
1.651428571;0.021410786
1.657142857;0.020651323
1.662857143;0.019986973
1.668571429;0.019385469
1.674285714;0.018941003
1.68;0.018799688
1.685714286;0.018986877
1.691428571;0.019544017
1.697142857;0.02047844
1.702857143;0.021740762
1.708571429;0.0232583
1.714285714;0.024895974
1.72;0.026498453
1.725714286;0.027983734
1.731428571;0.029263602
1.737142857;0.030282181
1.742857143;0.031085681
1.748571429;0.031792754
1.754285714;0.032495297
1.76;0.033238059
1.765714286;0.034013792
1.771428571;0.034796489
1.777142857;0.035426426
1.782857143;0.035858646
1.788571429;0.036033742
1.794285714;0.03586176
1.8;0.035305773
1.805714286;0.034369818
1.811428571;0.033090407
1.817142857;0.031502485
1.822857143;0.029713411
1.828571429;0.027877468
1.834285714;0.026177754
1.84;0.024774486
1.845714286;0.023746145
1.851428571;0.02315678
1.857142857;0.022964679
1.862857143;0.023129483
1.868571429;0.023539947
1.874285714;0.024042528
1.88;0.024486909
1.885714286;0.024789586
1.891428571;0.0249255
1.897142857;0.024899333
1.902857143;0.024756616
1.908571429;0.024599251
1.914285714;0.02456861
1.92;0.024740695
1.925714286;0.025096717
1.931428571;0.025605257
1.937142857;0.026093411
1.942857143;0.026438129
1.948571429;0.026637972
1.954285714;0.026619398
1.96;0.026460341
1.965714286;0.026307036
1.971428571;0.026308568
1.977142857;0.026570344
1.982857143;0.027080941
1.988571429;0.027758775
1.994285714;0.028421157
2;0.028906369
